trade_id,timestamp,counterparty,sector,country,symbol,trade_type,quantity,price,notional,currency,kyc_ok,aml_flag
T00930,2025-01-01 15:30:00,CPTY_E,FinTech,SG,AAPL,BUY,1270,62.48,79349.6,INR,1,0
T00931,2025-01-01 15:31:00,CPTY_B,Broker,UK,GOOG,BUY,1880,142.45,267806.0,EUR,1,0
T00932,2025-01-01 15:32:00,CPTY_C,HedgeFund,DE,INFY,SELL,2408,99.99,240775.92,INR,1,0
T00933,2025-01-01 15:33:00,CPTY_D,Corporate,IN,TCS,SELL,2668,59.41,158505.88,GBP,1,0
T00934,2025-01-01 15:34:00,CPTY_B,Broker,UK,USDINR,SELL,956,60.71,58038.76,INR,1,0
T00935,2025-01-01 15:35:00,CPTY_E,FinTech,SG,MSFT,BUY,1156,63.84,73799.04,GBP,1,0
T00936,2025-01-01 15:36:00,CPTY_E,FinTech,SG,INFY,SELL,1883,119.01,224095.83,USD,0,0
T00937,2025-01-01 15:37:00,CPTY_D,Corporate,IN,MSFT,SELL,126,133.39,16807.14,GBP,1,0
T00938,2025-01-01 15:38:00,CPTY_F,Broker,AE,TCS,SELL,2271,122.96,279242.16,GBP,1,0
T00939,2025-01-01 15:39:00,CPTY_F,Broker,AE,INFY,BUY,92,94.04,8651.68,EUR,1,0
T00940,2025-01-01 15:40:00,CPTY_E,FinTech,SG,TSLA,BUY,1564,90.29,141213.56,INR,0,0
T00941,2025-01-01 15:41:00,CPTY_F,Broker,AE,TCS,BUY,178,149.2,26557.6,USD,1,0
T00942,2025-01-01 15:42:00,CPTY_F,Broker,AE,USDINR,SELL,772,163.62,126314.64,GBP,1,0
T00943,2025-01-01 15:43:00,CPTY_D,Corporate,IN,HDFCBANK,SELL,584,86.36,50434.24,USD,1,0
T00944,2025-01-01 15:44:00,CPTY_E,FinTech,SG,TSLA,SELL,524,93.37,48925.88,EUR,1,0
T00945,2025-01-01 15:45:00,CPTY_F,Broker,AE,EURUSD,SELL,1366,60.81,83066.46,GBP,1,0
T00946,2025-01-01 15:46:00,CPTY_E,FinTech,SG,INFY,BUY,77,32.51,2503.27,EUR,1,0
T00947,2025-01-01 15:47:00,CPTY_C,HedgeFund,DE,MSFT,SELL,435,45.78,19914.3,EUR,1,0
T00948,2025-01-01 15:48:00,CPTY_F,Broker,AE,INFY,BUY,579,107.11,62016.69,GBP,1,0
T00949,2025-01-01 15:49:00,CPTY_F,Broker,AE,MSFT,BUY,1320,105.24,138916.8,GBP,1,0
T00950,2025-01-01 15:50:00,CPTY_B,Broker,UK,INFY,SELL,2160,172.29,372146.4,GBP,1,0
T00951,2025-01-01 15:51:00,CPTY_C,HedgeFund,DE,INFY,SELL,776,61.42,47661.92,INR,1,0
T00952,2025-01-01 15:52:00,CPTY_G,Bank,RU,MSFT,SELL,2732,147.62,403297.84,USD,1,0
T00953,2025-01-01 15:53:00,CPTY_G,Bank,RU,MSFT,SELL,1884,77.44,145896.96,EUR,1,0
T00954,2025-01-01 15:54:00,CPTY_E,FinTech,SG,MSFT,SELL,1689,105.56,178290.84,GBP,1,0
T00955,2025-01-01 15:55:00,CPTY_D,Corporate,IN,AAPL,BUY,940,96.97,91151.8,EUR,1,0
T00956,2025-01-01 15:56:00,CPTY_B,Broker,UK,TCS,SELL,1404,159.56,224022.24,INR,1,0
T00957,2025-01-01 15:57:00,CPTY_B,Broker,UK,TCS,BUY,2817,83.82,236120.94,USD,1,0
T00958,2025-01-01 15:58:00,CPTY_D,Corporate,IN,TCS,BUY,1156,96.05,111033.8,GBP,1,0
T00959,2025-01-01 15:59:00,CPTY_F,Broker,AE,AAPL,BUY,1348,1.29,1738.92,INR,1,0
T00960,2025-01-01 16:00:00,CPTY_C,HedgeFund,DE,TSLA,BUY,822,181.87,149497.14,EUR,1,0
T00961,2025-01-01 16:01:00,CPTY_D,Corporate,IN,MSFT,BUY,460,83.88,38584.8,INR,1,0
T00962,2025-01-01 16:02:00,CPTY_F,Broker,AE,HDFCBANK,SELL,559,94.12,52613.08,INR,1,0
T00963,2025-01-01 16:03:00,CPTY_D,Corporate,IN,HDFCBANK,BUY,34,78.71,2676.14,USD,1,0
T00964,2025-01-01 16:04:00,CPTY_E,FinTech,SG,TSLA,SELL,1340,116.73,156418.2,USD,1,0
T00965,2025-01-01 16:05:00,CPTY_C,HedgeFund,DE,EURUSD,BUY,1202,155.38,186766.76,USD,1,0
T00966,2025-01-01 16:06:00,CPTY_F,Broker,AE,AAPL,BUY,1373,153.85,211236.05,EUR,1,0
T00967,2025-01-01 16:07:00,CPTY_F,Broker,AE,TCS,SELL,2817,135.56,381872.52,EUR,1,0
T00968,2025-01-01 16:08:00,CPTY_A,Bank,US,HDFCBANK,SELL,30,111.71,3351.3,EUR,1,0
T00969,2025-01-01 16:09:00,CPTY_A,Bank,US,AAPL,SELL,1112,163.55,181867.6,GBP,1,0
T00970,2025-01-01 16:10:00,CPTY_D,Corporate,IN,EURUSD,SELL,910,67.8,61698.0,INR,1,0
T00971,2025-01-01 16:11:00,CPTY_F,Broker,AE,GOOG,SELL,617,49.79,30720.43,INR,1,0
T00972,2025-01-01 16:12:00,CPTY_C,HedgeFund,DE,TSLA,BUY,1343,182.12,244587.16,INR,1,0
T00973,2025-01-01 16:13:00,CPTY_A,Bank,US,TSLA,BUY,1015,53.13,53926.95,EUR,1,0
T00974,2025-01-01 16:14:00,CPTY_B,Broker,UK,AAPL,BUY,2356,175.89,414396.84,USD,1,0
T00975,2025-01-01 16:15:00,CPTY_C,HedgeFund,DE,AAPL,SELL,1140,46.53,53044.2,GBP,1,0
T00976,2025-01-01 16:16:00,CPTY_G,Bank,RU,EURUSD,BUY,636,91.25,58035.0,USD,1,0
T00977,2025-01-01 16:17:00,CPTY_F,Broker,AE,MSFT,BUY,1041,57.58,59940.78,USD,1,0
T00978,2025-01-01 16:18:00,CPTY_F,Broker,AE,MSFT,SELL,1782,15.77,28102.14,INR,1,0
T00979,2025-01-01 16:19:00,CPTY_D,Corporate,IN,MSFT,SELL,1922,155.45,298774.9,INR,1,0
T00980,2025-01-01 16:20:00,CPTY_F,Broker,AE,GOOG,BUY,710,97.43,69175.3,USD,1,0
T00981,2025-01-01 16:21:00,CPTY_C,HedgeFund,DE,HDFCBANK,BUY,2224,126.6,281558.4,GBP,1,0
T00982,2025-01-01 16:22:00,CPTY_E,FinTech,SG,GOOG,SELL,738,91.46,67497.48,USD,1,0
T00983,2025-01-01 16:23:00,CPTY_E,FinTech,SG,MSFT,SELL,1409,177.41,249970.69,USD,1,0
T00984,2025-01-01 16:24:00,CPTY_G,Bank,RU,MSFT,SELL,853,85.73,73127.69,EUR,1,0
T00985,2025-01-01 16:25:00,CPTY_E,FinTech,SG,TSLA,SELL,1036,102.05,105723.8,EUR,1,0
T00986,2025-01-01 16:26:00,CPTY_C,HedgeFund,DE,HDFCBANK,SELL,1258,97.56,122730.48,EUR,1,0
T00987,2025-01-01 16:27:00,CPTY_A,Bank,US,EURUSD,SELL,1976,64.93,128301.68,EUR,1,0
T00988,2025-01-01 16:28:00,CPTY_F,Broker,AE,USDINR,SELL,1347,119.02,160319.94,EUR,1,0
T00989,2025-01-01 16:29:00,CPTY_A,Bank,US,AAPL,BUY,363,116.98,42463.74,USD,1,0
T00990,2025-01-01 16:30:00,CPTY_G,Bank,RU,USDINR,BUY,1402,0.27,378.54,USD,1,0
T00991,2025-01-01 16:31:00,CPTY_G,Bank,RU,EURUSD,BUY,227,165.17,37493.59,USD,1,0
T00992,2025-01-01 16:32:00,CPTY_C,HedgeFund,DE,TSLA,SELL,534,53.04,28323.36,GBP,1,0
T00993,2025-01-01 16:33:00,CPTY_C,HedgeFund,DE,USDINR,BUY,465,57.95,26946.75,USD,1,0
T00994,2025-01-01 16:34:00,CPTY_G,Bank,RU,GOOG,BUY,917,50.44,46253.48,GBP,1,0
T00995,2025-01-01 16:35:00,CPTY_C,HedgeFund,DE,TCS,SELL,1543,67.5,104152.5,USD,0,0
T00996,2025-01-01 16:36:00,CPTY_A,Bank,US,AAPL,BUY,1264,158.04,199762.56,EUR,1,0
T00997,2025-01-01 16:37:00,CPTY_F,Broker,AE,GOOG,SELL,2101,112.53,236425.53,GBP,1,0
T00998,2025-01-01 16:38:00,CPTY_D,Corporate,IN,INFY,BUY,110,98.57,10842.7,GBP,1,0
T00999,2025-01-01 16:39:00,CPTY_G,Bank,RU,TCS,BUY,1277,200.46,255987.42,USD,1,0
T01000,2025-01-01 16:40:00,CPTY_D,Corporate,IN,HDFCBANK,SELL,472,98.71,46591.12,GBP,1,0
T01001,2025-01-01 16:41:00,CPTY_G,Bank,RU,HDFCBANK,SELL,1512,104.92,158639.04,INR,1,0
T01002,2025-01-01 16:42:00,CPTY_F,Broker,AE,GOOG,BUY,1186,69.73,82699.78,EUR,1,0
T01003,2025-01-01 16:43:00,CPTY_F,Broker,AE,AAPL,BUY,1766,102.07,180255.62,USD,1,0
T01004,2025-01-01 16:44:00,CPTY_D,Corporate,IN,USDINR,SELL,1183,142.97,169133.51,EUR,1,0
T01005,2025-01-01 16:45:00,CPTY_E,FinTech,SG,HDFCBANK,SELL,762,152.48,116189.76,USD,1,0
T01006,2025-01-01 16:46:00,CPTY_G,Bank,RU,GOOG,SELL,16,111.48,1783.68,INR,1,0
T01007,2025-01-01 16:47:00,CPTY_A,Bank,US,HDFCBANK,SELL,347,57.35,19900.45,USD,1,0
T01008,2025-01-01 16:48:00,CPTY_A,Bank,US,INFY,SELL,2536,51.08,129538.88,USD,1,0
T01009,2025-01-01 16:49:00,CPTY_F,Broker,AE,EURUSD,BUY,1057,48.26,51010.82,GBP,1,0
T01010,2025-01-01 16:50:00,CPTY_E,FinTech,SG,EURUSD,BUY,1991,84.15,167542.65,INR,0,0
T01011,2025-01-01 16:51:00,CPTY_F,Broker,AE,TSLA,SELL,1854,124.16,230192.64,GBP,1,0
T01012,2025-01-01 16:52:00,CPTY_F,Broker,AE,HDFCBANK,BUY,2842,40.82,116010.44,USD,1,0
T01013,2025-01-01 16:53:00,CPTY_A,Bank,US,GOOG,SELL,221,140.29,31004.09,INR,1,0
T01014,2025-01-01 16:54:00,CPTY_G,Bank,RU,GOOG,BUY,1268,90.9,115261.2,INR,1,0
T01015,2025-01-01 16:55:00,CPTY_C,HedgeFund,DE,TSLA,SELL,2639,100.03,263979.17,GBP,1,0
T01016,2025-01-01 16:56:00,CPTY_A,Bank,US,EURUSD,BUY,376,143.28,53873.28,INR,1,0
T01017,2025-01-01 16:57:00,CPTY_D,Corporate,IN,TSLA,BUY,1027,104.45,107270.15,INR,1,0
T01018,2025-01-01 16:58:00,CPTY_D,Corporate,IN,USDINR,BUY,1554,129.39,201072.06,INR,1,0
T01019,2025-01-01 16:59:00,CPTY_D,Corporate,IN,TCS,BUY,211,88.63,18700.93,INR,1,0
T01020,2025-01-01 17:00:00,CPTY_F,Broker,AE,AAPL,BUY,98,114.06,11177.88,INR,1,0
T01021,2025-01-01 17:01:00,CPTY_D,Corporate,IN,AAPL,BUY,2518,62.08,156317.44,USD,1,0
T01022,2025-01-01 17:02:00,CPTY_G,Bank,RU,INFY,BUY,234,74.69,17477.46,INR,1,0
T01023,2025-01-01 17:03:00,CPTY_C,HedgeFund,DE,TCS,BUY,811,129.77,105243.47,EUR,1,0
T01024,2025-01-01 17:04:00,CPTY_G,Bank,RU,USDINR,SELL,728,114.8,83574.4,INR,1,0
T01025,2025-01-01 17:05:00,CPTY_F,Broker,AE,TCS,SELL,602,92.7,55805.4,USD,1,0
T01026,2025-01-01 17:06:00,CPTY_A,Bank,US,TSLA,BUY,351,55.44,19459.44,GBP,1,0
T01027,2025-01-01 17:07:00,CPTY_C,HedgeFund,DE,INFY,SELL,1626,82.75,134551.5,USD,1,0
T01028,2025-01-01 17:08:00,CPTY_A,Bank,US,GOOG,SELL,1355,66.97,90744.35,EUR,1,0
T01029,2025-01-01 17:09:00,CPTY_G,Bank,RU,HDFCBANK,BUY,1005,16.54,16622.7,GBP,1,0
T01030,2025-01-01 17:10:00,CPTY_E,FinTech,SG,TSLA,BUY,711,70.88,50395.68,USD,1,0
T01031,2025-01-01 17:11:00,CPTY_G,Bank,RU,HDFCBANK,BUY,1954,49.69,97094.26,INR,1,0
T01032,2025-01-01 17:12:00,CPTY_G,Bank,RU,TSLA,SELL,886,113.55,100605.3,USD,1,0
T01033,2025-01-01 17:13:00,CPTY_G,Bank,RU,HDFCBANK,BUY,1823,134.89,245904.47,USD,1,0
T01034,2025-01-01 17:14:00,CPTY_G,Bank,RU,USDINR,SELL,948,102.91,97558.68,EUR,1,0
T01035,2025-01-01 17:15:00,CPTY_D,Corporate,IN,AAPL,BUY,1953,96.65,188757.45,INR,1,0
T01036,2025-01-01 17:16:00,CPTY_G,Bank,RU,USDINR,BUY,1142,149.17,170352.14,EUR,1,0
T01037,2025-01-01 17:17:00,CPTY_F,Broker,AE,GOOG,BUY,2988,110.59,330442.92,INR,1,0
T01038,2025-01-01 17:18:00,CPTY_F,Broker,AE,TCS,SELL,1426,133.58,190485.08,INR,1,0
T01039,2025-01-01 17:19:00,CPTY_E,FinTech,SG,TSLA,SELL,1974,142.29,280880.46,INR,1,0
T01040,2025-01-01 17:20:00,CPTY_C,HedgeFund,DE,INFY,SELL,542,113.3,61408.6,EUR,1,0
T01041,2025-01-01 17:21:00,CPTY_B,Broker,UK,HDFCBANK,SELL,1852,158.1,292801.2,GBP,1,0
T01042,2025-01-01 17:22:00,CPTY_F,Broker,AE,EURUSD,BUY,887,112.3,99610.1,EUR,1,0
T01043,2025-01-01 17:23:00,CPTY_B,Broker,UK,INFY,SELL,1339,101.58,136015.62,EUR,1,0
T01044,2025-01-01 17:24:00,CPTY_F,Broker,AE,GOOG,SELL,1224,14.7,17992.8,USD,1,0
T01045,2025-01-01 17:25:00,CPTY_G,Bank,RU,TCS,SELL,3594,192.32,691198.08,INR,1,1
T01046,2025-01-01 17:26:00,CPTY_F,Broker,AE,EURUSD,SELL,854,95.75,81770.5,INR,1,0
T01047,2025-01-01 17:27:00,CPTY_G,Bank,RU,AAPL,BUY,310,28.54,8847.4,USD,1,0
T01048,2025-01-01 17:28:00,CPTY_D,Corporate,IN,GOOG,BUY,1397,142.79,199477.63,USD,1,0
T01049,2025-01-01 17:29:00,CPTY_B,Broker,UK,INFY,BUY,1686,66.87,112742.82,GBP,1,0
T01050,2025-01-01 17:30:00,CPTY_F,Broker,AE,INFY,BUY,1634,95.12,155426.08,USD,1,0
T01051,2025-01-01 17:31:00,CPTY_F,Broker,AE,INFY,BUY,703,46.08,32394.24,USD,1,0
T01052,2025-01-01 17:32:00,CPTY_C,HedgeFund,DE,USDINR,BUY,428,120.85,51723.8,EUR,1,0
T01053,2025-01-01 17:33:00,CPTY_F,Broker,AE,EURUSD,SELL,1257,106.72,134147.04,EUR,1,0
T01054,2025-01-01 17:34:00,CPTY_E,FinTech,SG,INFY,BUY,741,107.14,79390.74,INR,1,0
T01055,2025-01-01 17:35:00,CPTY_D,Corporate,IN,HDFCBANK,SELL,531,113.16,60087.96,USD,0,1
T01056,2025-01-01 17:36:00,CPTY_A,Bank,US,INFY,BUY,2002,82.07,164304.14,INR,1,0
T01057,2025-01-01 17:37:00,CPTY_G,Bank,RU,TSLA,SELL,1082,181.68,196577.76,EUR,1,0
T01058,2025-01-01 17:38:00,CPTY_G,Bank,RU,TSLA,SELL,1221,99.11,121013.31,INR,1,1
T01059,2025-01-01 17:39:00,CPTY_B,Broker,UK,MSFT,BUY,349,132.93,46392.57,EUR,1,1
T01060,2025-01-01 17:40:00,CPTY_F,Broker,AE,EURUSD,BUY,219,152.14,33318.66,INR,0,0
T01061,2025-01-01 17:41:00,CPTY_A,Bank,US,HDFCBANK,SELL,1531,77.88,119234.28,GBP,1,0
T01062,2025-01-01 17:42:00,CPTY_B,Broker,UK,GOOG,SELL,374,69.61,26034.14,USD,1,0
T01063,2025-01-01 17:43:00,CPTY_C,HedgeFund,DE,USDINR,BUY,416,118.86,49445.76,USD,1,0
T01064,2025-01-01 17:44:00,CPTY_B,Broker,UK,TCS,BUY,660,96.56,63729.6,GBP,1,0
T01065,2025-01-01 17:45:00,CPTY_D,Corporate,IN,EURUSD,SELL,879,86.93,76411.47,USD,1,0
T01066,2025-01-01 17:46:00,CPTY_G,Bank,RU,TCS,BUY,1371,77.98,106910.58,EUR,1,0
T01067,2025-01-01 17:47:00,CPTY_E,FinTech,SG,MSFT,BUY,1144,152.13,174036.72,INR,1,0
T01068,2025-01-01 17:48:00,CPTY_E,FinTech,SG,EURUSD,SELL,1468,83.5,122578.0,USD,1,0
T01069,2025-01-01 17:49:00,CPTY_C,HedgeFund,DE,TSLA,BUY,1006,86.98,87501.88,GBP,1,0
T01070,2025-01-01 17:50:00,CPTY_C,HedgeFund,DE,TCS,SELL,868,108.48,94160.64,EUR,1,0
T01071,2025-01-01 17:51:00,CPTY_G,Bank,RU,EURUSD,SELL,110,35.99,3958.9,USD,1,0
T01072,2025-01-01 17:52:00,CPTY_A,Bank,US,TCS,SELL,285,120.54,34353.9,EUR,1,0
T01073,2025-01-01 17:53:00,CPTY_F,Broker,AE,TSLA,BUY,1523,132.43,201690.89,GBP,1,0
T01074,2025-01-01 17:54:00,CPTY_D,Corporate,IN,MSFT,SELL,314,103.91,32627.74,GBP,1,0
T01075,2025-01-01 17:55:00,CPTY_E,FinTech,SG,INFY,BUY,693,95.05,65869.65,GBP,1,0
T01076,2025-01-01 17:56:00,CPTY_E,FinTech,SG,EURUSD,SELL,680,110.77,75323.6,INR,1,0
T01077,2025-01-01 17:57:00,CPTY_A,Bank,US,INFY,BUY,463,146.87,68000.81,GBP,1,0
T01078,2025-01-01 17:58:00,CPTY_E,FinTech,SG,MSFT,BUY,1945,119.24,231921.8,EUR,1,0
T01079,2025-01-01 17:59:00,CPTY_G,Bank,RU,EURUSD,BUY,1828,43.08,78750.24,USD,1,0
T01080,2025-01-01 18:00:00,CPTY_B,Broker,UK,TSLA,SELL,1990,115.19,229228.1,USD,1,0
T01081,2025-01-01 18:01:00,CPTY_B,Broker,UK,EURUSD,SELL,508,71.61,36377.88,USD,1,0
T01082,2025-01-01 18:02:00,CPTY_F,Broker,AE,GOOG,BUY,2287,133.13,304468.31,INR,1,0
T01083,2025-01-01 18:03:00,CPTY_F,Broker,AE,TCS,BUY,880,42.67,37549.6,USD,1,0
T01084,2025-01-01 18:04:00,CPTY_A,Bank,US,AAPL,BUY,2036,55.71,113425.56,GBP,0,0
T01085,2025-01-01 18:05:00,CPTY_E,FinTech,SG,MSFT,BUY,707,93.95,66422.65,GBP,1,0
T01086,2025-01-01 18:06:00,CPTY_D,Corporate,IN,HDFCBANK,SELL,420,92.18,38715.6,INR,1,0
T01087,2025-01-01 18:07:00,CPTY_D,Corporate,IN,TCS,BUY,994,91.38,90831.72,INR,1,0
T01088,2025-01-01 18:08:00,CPTY_F,Broker,AE,MSFT,BUY,1255,166.14,208505.7,USD,1,0
T01089,2025-01-01 18:09:00,CPTY_G,Bank,RU,AAPL,BUY,112,106.31,11906.72,GBP,1,0
T01090,2025-01-01 18:10:00,CPTY_E,FinTech,SG,MSFT,SELL,122,40.92,4992.24,GBP,1,0
T01091,2025-01-01 18:11:00,CPTY_E,FinTech,SG,MSFT,SELL,1760,109.72,193107.2,INR,0,0
T01092,2025-01-01 18:12:00,CPTY_D,Corporate,IN,HDFCBANK,BUY,226,92.15,20825.9,INR,1,0
T01093,2025-01-01 18:13:00,CPTY_B,Broker,UK,EURUSD,BUY,475,64.39,30585.25,EUR,1,0
T01094,2025-01-01 18:14:00,CPTY_F,Broker,AE,HDFCBANK,SELL,756,93.52,70701.12,EUR,1,0
T01095,2025-01-01 18:15:00,CPTY_C,HedgeFund,DE,TCS,BUY,1554,123.3,191608.2,EUR,1,0
T01096,2025-01-01 18:16:00,CPTY_A,Bank,US,AAPL,BUY,685,140.07,95947.95,INR,1,0
T01097,2025-01-01 18:17:00,CPTY_E,FinTech,SG,EURUSD,BUY,2114,128.42,271479.88,GBP,1,0
T01098,2025-01-01 18:18:00,CPTY_B,Broker,UK,TCS,BUY,555,94.8,52614.0,INR,1,0
T01099,2025-01-01 18:19:00,CPTY_F,Broker,AE,EURUSD,BUY,2291,87.12,199591.92,EUR,1,0
T01100,2025-01-01 18:20:00,CPTY_B,Broker,UK,TSLA,SELL,1468,70.53,103538.04,EUR,1,0
T01101,2025-01-01 18:21:00,CPTY_A,Bank,US,GOOG,BUY,1807,66.2,119623.4,INR,1,0
T01102,2025-01-01 18:22:00,CPTY_F,Broker,AE,EURUSD,BUY,930,121.93,113394.9,GBP,1,0
T01103,2025-01-01 18:23:00,CPTY_F,Broker,AE,MSFT,SELL,2484,108.97,270681.48,USD,1,0
T01104,2025-01-01 18:24:00,CPTY_B,Broker,UK,USDINR,SELL,789,86.54,68280.06,GBP,0,0
T01105,2025-01-01 18:25:00,CPTY_B,Broker,UK,TSLA,BUY,1768,118.5,209508.0,GBP,1,0
T01106,2025-01-01 18:26:00,CPTY_E,FinTech,SG,MSFT,BUY,1537,161.12,247641.44,GBP,1,0
T01107,2025-01-01 18:27:00,CPTY_D,Corporate,IN,USDINR,SELL,1048,115.53,121075.44,GBP,1,0
T01108,2025-01-01 18:28:00,CPTY_F,Broker,AE,GOOG,SELL,720,69.1,49752.0,GBP,1,0
T01109,2025-01-01 18:29:00,CPTY_D,Corporate,IN,GOOG,BUY,522,4.39,2291.58,GBP,1,0
T01110,2025-01-01 18:30:00,CPTY_B,Broker,UK,TSLA,SELL,1430,117.13,167495.9,GBP,1,0
T01111,2025-01-01 18:31:00,CPTY_G,Bank,RU,TCS,BUY,1412,66.63,94081.56,GBP,1,0
T01112,2025-01-01 18:32:00,CPTY_D,Corporate,IN,USDINR,SELL,535,75.54,40413.9,GBP,0,0
T01113,2025-01-01 18:33:00,CPTY_G,Bank,RU,INFY,SELL,1893,107.46,203421.78,USD,1,0
T01114,2025-01-01 18:34:00,CPTY_B,Broker,UK,MSFT,SELL,1039,130.75,135849.25,EUR,1,0
T01115,2025-01-01 18:35:00,CPTY_E,FinTech,SG,TSLA,SELL,513,114.52,58748.76,USD,1,0
T01116,2025-01-01 18:36:00,CPTY_F,Broker,AE,MSFT,BUY,2612,151.63,396057.56,USD,1,0
T01117,2025-01-01 18:37:00,CPTY_G,Bank,RU,HDFCBANK,BUY,1278,103.47,132234.66,USD,1,0
T01118,2025-01-01 18:38:00,CPTY_E,FinTech,SG,INFY,SELL,1404,157.89,221677.56,EUR,1,0
T01119,2025-01-01 18:39:00,CPTY_C,HedgeFund,DE,HDFCBANK,BUY,2090,165.62,346145.8,GBP,1,0
T01120,2025-01-01 18:40:00,CPTY_B,Broker,UK,USDINR,BUY,1194,16.72,19963.68,INR,1,0
T01121,2025-01-01 18:41:00,CPTY_C,HedgeFund,DE,EURUSD,BUY,2538,69.02,175172.76,EUR,1,0
T01122,2025-01-01 18:42:00,CPTY_G,Bank,RU,GOOG,BUY,580,130.04,75423.2,INR,1,0
T01123,2025-01-01 18:43:00,CPTY_B,Broker,UK,GOOG,BUY,652,101.14,65943.28,INR,1,0
T01124,2025-01-01 18:44:00,CPTY_C,HedgeFund,DE,AAPL,BUY,662,87.19,57719.78,INR,1,0
T01125,2025-01-01 18:45:00,CPTY_B,Broker,UK,MSFT,SELL,2314,114.43,264791.02,GBP,1,0
T01126,2025-01-01 18:46:00,CPTY_B,Broker,UK,AAPL,BUY,1014,118.91,120574.74,GBP,1,0
T01127,2025-01-01 18:47:00,CPTY_D,Corporate,IN,USDINR,SELL,1163,74.8,86992.4,USD,1,0
T01128,2025-01-01 18:48:00,CPTY_A,Bank,US,TCS,BUY,609,125.33,76325.97,GBP,1,0
T01129,2025-01-01 18:49:00,CPTY_G,Bank,RU,INFY,BUY,212,107.95,22885.4,INR,0,0
T01130,2025-01-01 18:50:00,CPTY_F,Broker,AE,HDFCBANK,SELL,936,76.84,71922.24,USD,1,0
T01131,2025-01-01 18:51:00,CPTY_E,FinTech,SG,INFY,SELL,585,96.48,56440.8,EUR,1,0
T01132,2025-01-01 18:52:00,CPTY_E,FinTech,SG,HDFCBANK,SELL,481,131.34,63174.54,GBP,1,0
T01133,2025-01-01 18:53:00,CPTY_D,Corporate,IN,USDINR,BUY,375,89.61,33603.75,EUR,1,0
T01134,2025-01-01 18:54:00,CPTY_D,Corporate,IN,GOOG,BUY,2278,132.09,300901.02,USD,1,0
T01135,2025-01-01 18:55:00,CPTY_E,FinTech,SG,INFY,BUY,79,13.56,1071.24,EUR,1,0
T01136,2025-01-01 18:56:00,CPTY_B,Broker,UK,GOOG,SELL,1413,91.14,128780.82,USD,1,0
T01137,2025-01-01 18:57:00,CPTY_F,Broker,AE,TSLA,SELL,1163,130.64,151934.32,GBP,1,0
T01138,2025-01-01 18:58:00,CPTY_F,Broker,AE,MSFT,SELL,1745,83.4,145533.0,INR,1,0
T01139,2025-01-01 18:59:00,CPTY_D,Corporate,IN,TSLA,BUY,916,115.73,106008.68,INR,1,0
T01140,2025-01-01 19:00:00,CPTY_A,Bank,US,TSLA,BUY,1368,107.79,147456.72,EUR,1,0
T01141,2025-01-01 19:01:00,CPTY_E,FinTech,SG,GOOG,BUY,2169,117.95,255833.55,USD,1,0
T01142,2025-01-01 19:02:00,CPTY_E,FinTech,SG,GOOG,BUY,1599,111.17,177760.83,EUR,1,0
T01143,2025-01-01 19:03:00,CPTY_C,HedgeFund,DE,GOOG,SELL,206,74.68,15384.08,USD,1,0
T01144,2025-01-01 19:04:00,CPTY_F,Broker,AE,INFY,BUY,48,142.16,6823.68,EUR,1,0
T01145,2025-01-01 19:05:00,CPTY_D,Corporate,IN,USDINR,SELL,230,94.2,21666.0,EUR,1,0
T01146,2025-01-01 19:06:00,CPTY_B,Broker,UK,HDFCBANK,BUY,709,19.7,13967.3,EUR,1,1
T01147,2025-01-01 19:07:00,CPTY_E,FinTech,SG,EURUSD,SELL,689,87.78,60480.42,EUR,1,0
T01148,2025-01-01 19:08:00,CPTY_F,Broker,AE,TCS,SELL,2342,23.53,55107.26,USD,0,0
T01149,2025-01-01 19:09:00,CPTY_B,Broker,UK,HDFCBANK,SELL,2048,91.03,186429.44,EUR,1,0
T01150,2025-01-01 19:10:00,CPTY_A,Bank,US,AAPL,BUY,1687,103.19,174081.53,INR,1,0
T01151,2025-01-01 19:11:00,CPTY_G,Bank,RU,GOOG,BUY,121,156.82,18975.22,EUR,1,0
T01152,2025-01-01 19:12:00,CPTY_D,Corporate,IN,AAPL,BUY,1987,58.72,116676.64,USD,1,0
T01153,2025-01-01 19:13:00,CPTY_D,Corporate,IN,GOOG,BUY,1476,76.4,112766.4,INR,1,0
T01154,2025-01-01 19:14:00,CPTY_E,FinTech,SG,HDFCBANK,SELL,200,68.85,13770.0,USD,1,1
T01155,2025-01-01 19:15:00,CPTY_F,Broker,AE,EURUSD,SELL,2080,135.45,281736.0,EUR,1,0
T01156,2025-01-01 19:16:00,CPTY_G,Bank,RU,USDINR,SELL,764,154.26,117854.64,GBP,1,0
T01157,2025-01-01 19:17:00,CPTY_E,FinTech,SG,MSFT,SELL,1916,68.91,132031.56,EUR,1,0
T01158,2025-01-01 19:18:00,CPTY_C,HedgeFund,DE,USDINR,BUY,2303,85.09,195962.27,USD,1,0
T01159,2025-01-01 19:19:00,CPTY_C,HedgeFund,DE,EURUSD,SELL,805,24.4,19642.0,GBP,1,0
T01160,2025-01-01 19:20:00,CPTY_B,Broker,UK,AAPL,BUY,513,94.51,48483.63,USD,1,0
T01161,2025-01-01 19:21:00,CPTY_E,FinTech,SG,AAPL,SELL,1246,56.18,70000.28,EUR,1,0
T01162,2025-01-01 19:22:00,CPTY_F,Broker,AE,TCS,SELL,411,166.25,68328.75,GBP,1,0
